_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,rate_the_grammarspelling_of_the_translation,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page_gold,check_this_box_if_there_is_text_in_the_photo_gold,is_there_text_on_the_page,is_there_text_on_the_page_gold,rate_the_grammarspelling_of_the_translation_gold,translate_the_text_in_the_photo_as_accurately_as_possible,translate_the_text_in_the_photo_as_accurately_as_possible_gold,url
941669666,4/27/2016 15:27:34,1970245977,4/27/2016 15:26:16,false,clixsense,0.9383,16488264,COL,34,Bogotá,181.130.241.94,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:28:32,1970246614,4/27/2016 15:27:43,false,neodev,0.9041,33270561,IND,19,Bangalore,117.192.233.122,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:33:43,1970251497,4/27/2016 15:32:22,false,clixsense,0.8941,30954324,COL,29,Cali,181.134.224.183,,check_this_box_if_there_is_text_in_the_photo,5,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:34:10,1970252035,4/27/2016 15:32:44,false,neodev,0.9271,33319917,VEN,"","",190.77.205.170,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:36:11,1970254874,4/27/2016 15:35:12,false,clixsense,0.9009,20525885,ESP,59,Beasain,176.86.135.50,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:37:11,1970256177,4/27/2016 15:36:33,false,clixsense,0.9238,17458507,ESP,51,Málaga,46.37.84.36,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:40:52,1970260800,4/27/2016 15:39:56,false,neodev,0.83,32931223,VEN,25,Caracas,190.72.121.75,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:41:00,1970260901,4/27/2016 15:39:58,false,neodev,0.8574,29834326,UKR,15,Lvov,31.148.255.17,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:41:14,1970261100,4/27/2016 15:40:00,false,elite,0.8785,34676495,BRA,08,Alto Rio Novo,138.0.36.34,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669666,4/27/2016 15:42:22,1970262105,4/27/2016 15:39:35,false,neodev,0.8593,30927455,SRB,00,Belgrade,178.222.57.182,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/18/2016 04:05:00,1962661011,190.200.210.246,25,4/18/2016 03:54:44,false,1.0,935118434,36820572,,,yes,,,"But it is a long way, a long way for that moment to arrive
that moment;
it is almost impossible to conceive that someday
 there will be peace

Maybe when the day comes I will be in another world
so far where you will not see me;
but I will be happy,
My purpose will be fulfilled, that I will feel.

It is nearly impossible for this to happen,
but there is hope...
Always.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941669667,4/27/2016 15:27:34,1970245979,4/27/2016 15:26:16,false,clixsense,0.9383,16488264,COL,34,Bogotá,181.130.241.94,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:28:32,1970246612,4/27/2016 15:27:43,false,neodev,0.9041,33270561,IND,19,Bangalore,117.192.233.122,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:33:43,1970251495,4/27/2016 15:32:22,false,clixsense,0.8941,30954324,COL,29,Cali,181.134.224.183,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:34:10,1970252030,4/27/2016 15:32:44,false,neodev,0.9271,33319917,VEN,"","",190.77.205.170,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:36:11,1970254872,4/27/2016 15:35:12,false,clixsense,0.9009,20525885,ESP,59,Beasain,176.86.135.50,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,3,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:37:11,1970256174,4/27/2016 15:36:33,false,clixsense,0.9238,17458507,ESP,51,Málaga,46.37.84.36,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:40:52,1970260802,4/27/2016 15:39:56,false,neodev,0.83,32931223,VEN,25,Caracas,190.72.121.75,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:41:00,1970260898,4/27/2016 15:39:58,false,neodev,0.8574,29834326,UKR,15,Lvov,31.148.255.17,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:41:14,1970261095,4/27/2016 15:40:00,false,elite,0.8785,34676495,BRA,08,Alto Rio Novo,138.0.36.34,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669667,4/27/2016 15:42:22,1970262102,4/27/2016 15:39:35,false,neodev,0.8593,30927455,SRB,00,Belgrade,178.222.57.182,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/18/2016 03:56:54,1962653277,190.36.187.145,13,4/18/2016 03:53:09,false,1.0,935118435,37255634,,,yes,,,"mi guitarra
¡Que susurro, que delicia!
Siento un fulgor de estrellas
invadiéndome
rodeándome.
¡Que sonido tan claro,
que lamento!
Y al pasar mis manos
por su cuerpo desnudo
siento que brinca
vibra
y pega un grito.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941669668,4/27/2016 15:46:15,1970265123,4/27/2016 15:45:42,false,clixsense,0.8323,31658862,ARE,03,Dubai,92.99.217.203,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,5,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:46:51,1970265451,4/27/2016 15:46:28,false,elite,0.7978,35961684,VEN,15,Carrizal,190.75.34.211,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:46:52,1970265459,4/27/2016 15:45:26,false,elite,0.8785,34676495,BRA,08,Alto Rio Novo,138.0.36.34,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:46:55,1970265514,4/27/2016 15:46:07,false,neodev,0.8256,36234267,VEN,25,Caracas,190.74.196.209,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:50:22,1970268340,4/27/2016 15:49:32,false,neodev,0.83,32931223,VEN,25,Caracas,190.72.121.75,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:51:26,1970269402,4/27/2016 15:50:27,false,clixsense,0.8464,35399280,IND,25,Chennai,59.99.45.27,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:52:17,1970270474,4/27/2016 15:51:11,false,elite,0.8579,35848302,VEN,25,Caracas,200.229.217.11,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:54:14,1970273089,4/27/2016 15:51:00,false,clixsense,0.8936,29807478,VEN,06,Upata,190.94.197.192,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:55:34,1970275269,4/27/2016 15:51:09,false,clixsense,0.8704,20841624,PER,15,Lima,190.43.95.13,,check_this_box_if_there_is_text_in_the_photo,3,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
941669668,4/27/2016 15:58:57,1970280308,4/27/2016 15:49:18,false,neodev,0.8574,29834326,UKR,15,Lvov,31.148.255.17,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Santo Domingo,DOM,4/18/2016 04:00:24,1962656728,179.53.16.187,05,4/18/2016 03:53:50,false,1.0,935118436,36891674,,,yes,,,"My bedroom
There I go daily
And I find always happy or sad .
It is cozy and very small
but it gives me a peaceful environment
and consolation .
My bed , my guitar next ,
my desk,
where he spent long hours writing .
My corner , my altar my palace ,
the field of all battles
a lover seeking to be hunted
and the ballroom at a party.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_3.jpg
