_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,rate_the_grammarspelling_of_the_translation,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page_gold,check_this_box_if_there_is_text_in_the_photo_gold,is_there_text_on_the_page,is_there_text_on_the_page_gold,rate_the_grammarspelling_of_the_translation_gold,translate_the_text_in_the_photo_as_accurately_as_possible,translate_the_text_in_the_photo_as_accurately_as_possible_gold,url
941231878,4/26/2016 21:09:00,1969610227,4/26/2016 21:08:14,false,neodev,0.7632,35803101,MEX,09,Mexico,189.178.131.190,,,,cf_internal,Philadelphia,USA,4/25/2016 16:41:53,1968555252,130.91.50.107,PA,4/25/2016 16:41:46,false,1.0,939573145,37039788,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_0.jpg
941231878,4/26/2016 21:09:07,1969610366,4/26/2016 21:08:28,false,neodev,0.8414,33270561,IND,19,Bangalore,117.192.237.114,,,,cf_internal,Philadelphia,USA,4/25/2016 16:41:53,1968555252,130.91.50.107,PA,4/25/2016 16:41:46,false,1.0,939573145,37039788,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_0.jpg
941231878,4/26/2016 21:09:36,1969610762,4/26/2016 21:08:30,false,neodev,0.935,36873360,BIH,"","",89.111.226.67,,,,cf_internal,Philadelphia,USA,4/25/2016 16:41:53,1968555252,130.91.50.107,PA,4/25/2016 16:41:46,false,1.0,939573145,37039788,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_0.jpg
941231878,4/26/2016 21:09:39,1969610792,4/26/2016 21:08:20,false,clixsense,0.7208,35792505,SRB,00,Nis,94.228.227.207,,check_this_box_if_there_is_text_in_the_photo,5,cf_internal,Philadelphia,USA,4/25/2016 16:41:53,1968555252,130.91.50.107,PA,4/25/2016 16:41:46,false,1.0,939573145,37039788,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_0.jpg
941231878,4/26/2016 21:10:07,1969611117,4/26/2016 21:08:36,false,elite,0.88,37091425,BRA,30,Recife,187.58.110.16,,,,cf_internal,Philadelphia,USA,4/25/2016 16:41:53,1968555252,130.91.50.107,PA,4/25/2016 16:41:46,false,1.0,939573145,37039788,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_0.jpg
941231879,4/26/2016 20:55:23,1969601346,4/26/2016 20:55:13,false,neodev,1.0,31811465,MEX,14,Zapopan,189.169.17.227,,,,cf_internal,Philadelphia,USA,4/25/2016 17:06:41,1968567534,158.130.109.1,PA,4/25/2016 17:06:06,false,0.9716,939573146,37039927,,,yes,,,it is almost impossible that this occurs but there is always a hope,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231879,4/26/2016 20:57:54,1969602605,4/26/2016 20:55:11,false,neodev,0.7208,13396426,VEN,15,Santa Teresa,190.38.163.149,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,cf_internal,Philadelphia,USA,4/25/2016 17:06:41,1968567534,158.130.109.1,PA,4/25/2016 17:06:06,false,0.9716,939573146,37039927,,,yes,,,it is almost impossible that this occurs but there is always a hope,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231879,4/26/2016 20:58:13,1969602737,4/26/2016 20:55:23,false,clixsense,0.8667,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,8,cf_internal,Philadelphia,USA,4/25/2016 17:06:41,1968567534,158.130.109.1,PA,4/25/2016 17:06:06,false,0.9716,939573146,37039927,,,yes,,,it is almost impossible that this occurs but there is always a hope,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231879,4/26/2016 21:01:50,1969604910,4/26/2016 20:56:37,false,neodev,0.8242,36685380,VEN,"","",143.255.84.35,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,,7,cf_internal,Philadelphia,USA,4/25/2016 17:06:41,1968567534,158.130.109.1,PA,4/25/2016 17:06:06,false,0.9716,939573146,37039927,,,yes,,,it is almost impossible that this occurs but there is always a hope,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231879,4/26/2016 21:28:23,1969623993,4/26/2016 21:25:32,false,clixsense,0.8047,17572856,BRA,30,Recife,177.134.204.148,,check_this_box_if_there_is_text_in_the_photo,8,cf_internal,Philadelphia,USA,4/25/2016 17:06:41,1968567534,158.130.109.1,PA,4/25/2016 17:06:06,false,0.9716,939573146,37039927,,,yes,,,it is almost impossible that this occurs but there is always a hope,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231880,4/26/2016 21:00:50,1969604265,4/26/2016 21:00:40,false,neodev,0.9292,31151596,HRV,21,Zagreb,93.141.96.1,,,,cf_internal,Philadelphia,USA,4/25/2016 17:30:41,1968576652,158.130.110.34,PA,4/25/2016 17:24:54,false,1.0,939573146,37039788,,,yes,,,"But missing a lot for that time that comes.  It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world, beyond where will not see me; but if you'll be happy to feel that my purpose is over.  It is almost impossible to happen, but...there is always hope.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231880,4/26/2016 21:01:34,1969604758,4/26/2016 21:00:44,false,neodev,0.8075,35926201,VEN,"","",190.77.253.97,,check_this_box_if_there_is_text_in_the_photo,10,cf_internal,Philadelphia,USA,4/25/2016 17:30:41,1968576652,158.130.110.34,PA,4/25/2016 17:24:54,false,1.0,939573146,37039788,,,yes,,,"But missing a lot for that time that comes.  It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world, beyond where will not see me; but if you'll be happy to feel that my purpose is over.  It is almost impossible to happen, but...there is always hope.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231880,4/26/2016 21:04:19,1969606760,4/26/2016 21:01:10,false,clixsense,0.7208,35792505,SRB,00,Nis,94.228.227.207,,check_this_box_if_there_is_text_in_the_photo,7,cf_internal,Philadelphia,USA,4/25/2016 17:30:41,1968576652,158.130.110.34,PA,4/25/2016 17:24:54,false,1.0,939573146,37039788,,,yes,,,"But missing a lot for that time that comes.  It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world, beyond where will not see me; but if you'll be happy to feel that my purpose is over.  It is almost impossible to happen, but...there is always hope.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231880,4/26/2016 21:37:06,1969629986,4/26/2016 21:31:17,false,neodev,0.8125,12767067,ITA,08,Genoa,93.36.224.170,,,,cf_internal,Philadelphia,USA,4/25/2016 17:30:41,1968576652,158.130.110.34,PA,4/25/2016 17:24:54,false,1.0,939573146,37039788,,,yes,,,"But missing a lot for that time that comes.  It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world, beyond where will not see me; but if you'll be happy to feel that my purpose is over.  It is almost impossible to happen, but...there is always hope.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231880,4/26/2016 22:35:47,1969678292,4/26/2016 22:32:37,false,neodev,0.8125,37188266,BRA,08,Vila Velha,187.58.114.59,,check_this_box_if_there_is_text_in_the_photo,9,cf_internal,Philadelphia,USA,4/25/2016 17:30:41,1968576652,158.130.110.34,PA,4/25/2016 17:24:54,false,1.0,939573146,37039788,,,yes,,,"But missing a lot for that time that comes.  It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world, beyond where will not see me; but if you'll be happy to feel that my purpose is over.  It is almost impossible to happen, but...there is always hope.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231881,4/26/2016 21:06:52,1969608582,4/26/2016 21:06:12,false,clixsense,0.679,33827460,VEN,25,Caracas,190.201.140.81,,,,cf_internal,Philadelphia,USA,4/25/2016 17:43:04,1968579221,165.123.62.239,PA,4/25/2016 17:20:10,false,0.7778,939573146,36997020,,,yes,,,"Pero falta, falta mucho para que llegue ese momento;
es casi imposible pensar que algun dia habra paz.

Quizas ese dia este yo en el otro mundo,
mas alla, en donde no me veran;
pero si estare feliz,
sentire que mi proposito ha terminado

Es casi imposible que esto ocurra.
pero siempre hay...
Una esperanza..

TRANSLATION:

But missing a lot for that time comes;
It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world,
beyond, where no "" "" me;
but if you'll be happy,
 my purpose is over

It is almost impossible to happen.
but there is always ...
A hope..",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231881,4/26/2016 21:07:18,1969608953,4/26/2016 21:06:30,false,personaly,0.8032,33663352,ARG,01,Mar Del Plata,181.168.213.227,,check_this_box_if_there_is_text_in_the_photo,8,cf_internal,Philadelphia,USA,4/25/2016 17:43:04,1968579221,165.123.62.239,PA,4/25/2016 17:20:10,false,0.7778,939573146,36997020,,,yes,,,"Pero falta, falta mucho para que llegue ese momento;
es casi imposible pensar que algun dia habra paz.

Quizas ese dia este yo en el otro mundo,
mas alla, en donde no me veran;
pero si estare feliz,
sentire que mi proposito ha terminado

Es casi imposible que esto ocurra.
pero siempre hay...
Una esperanza..

TRANSLATION:

But missing a lot for that time comes;
It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world,
beyond, where no "" "" me;
but if you'll be happy,
 my purpose is over

It is almost impossible to happen.
but there is always ...
A hope..",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231881,4/26/2016 21:08:13,1969609672,4/26/2016 21:06:44,false,neodev,0.7632,35803101,MEX,09,Mexico,189.178.131.190,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,2,cf_internal,Philadelphia,USA,4/25/2016 17:43:04,1968579221,165.123.62.239,PA,4/25/2016 17:20:10,false,0.7778,939573146,36997020,,,yes,,,"Pero falta, falta mucho para que llegue ese momento;
es casi imposible pensar que algun dia habra paz.

Quizas ese dia este yo en el otro mundo,
mas alla, en donde no me veran;
pero si estare feliz,
sentire que mi proposito ha terminado

Es casi imposible que esto ocurra.
pero siempre hay...
Una esperanza..

TRANSLATION:

But missing a lot for that time comes;
It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world,
beyond, where no "" "" me;
but if you'll be happy,
 my purpose is over

It is almost impossible to happen.
but there is always ...
A hope..",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231881,4/26/2016 21:08:40,1969610027,4/26/2016 21:06:18,false,neodev,0.8254,33854160,ROU,34,Suceava,79.112.151.100,,check_this_box_if_there_is_text_in_the_photo,1,cf_internal,Philadelphia,USA,4/25/2016 17:43:04,1968579221,165.123.62.239,PA,4/25/2016 17:20:10,false,0.7778,939573146,36997020,,,yes,,,"Pero falta, falta mucho para que llegue ese momento;
es casi imposible pensar que algun dia habra paz.

Quizas ese dia este yo en el otro mundo,
mas alla, en donde no me veran;
pero si estare feliz,
sentire que mi proposito ha terminado

Es casi imposible que esto ocurra.
pero siempre hay...
Una esperanza..

TRANSLATION:

But missing a lot for that time comes;
It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world,
beyond, where no "" "" me;
but if you'll be happy,
 my purpose is over

It is almost impossible to happen.
but there is always ...
A hope..",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231881,4/26/2016 21:14:07,1969614492,4/26/2016 21:06:20,false,neodev,0.7858,32193964,MKD,"","",85.30.127.156,,check_this_box_if_there_is_text_in_the_photo,7,cf_internal,Philadelphia,USA,4/25/2016 17:43:04,1968579221,165.123.62.239,PA,4/25/2016 17:20:10,false,0.7778,939573146,36997020,,,yes,,,"Pero falta, falta mucho para que llegue ese momento;
es casi imposible pensar que algun dia habra paz.

Quizas ese dia este yo en el otro mundo,
mas alla, en donde no me veran;
pero si estare feliz,
sentire que mi proposito ha terminado

Es casi imposible que esto ocurra.
pero siempre hay...
Una esperanza..

TRANSLATION:

But missing a lot for that time comes;
It is almost impossible to think that someday there will be peace.

Perhaps that day that I in the other world,
beyond, where no "" "" me;
but if you'll be happy,
 my purpose is over

It is almost impossible to happen.
but there is always ...
A hope..",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_1.jpg
941231882,4/26/2016 21:07:31,1969609153,4/26/2016 21:06:47,false,instagc,0.8915,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,cf_internal,Philadelphia,USA,4/25/2016 04:46:53,1968307501,76.99.58.169,PA,4/25/2016 04:42:59,false,0.95,939573147,37461963,,,yes,,,"What a whisper, what a delight!
I feel  a glint of the stars
Invading me
Surrounding me

What a sound so clear
what a lament
And on passing my hands
through the naked body
I feel the spring
vibrate
And strike a cry",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231882,4/26/2016 21:07:46,1969609339,4/26/2016 21:06:53,false,clixsense,0.679,33827460,VEN,25,Caracas,190.201.140.81,,,,cf_internal,Philadelphia,USA,4/25/2016 04:46:53,1968307501,76.99.58.169,PA,4/25/2016 04:42:59,false,0.95,939573147,37461963,,,yes,,,"What a whisper, what a delight!
I feel  a glint of the stars
Invading me
Surrounding me

What a sound so clear
what a lament
And on passing my hands
through the naked body
I feel the spring
vibrate
And strike a cry",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231882,4/26/2016 21:20:33,1969619166,4/26/2016 21:06:45,false,neodev,0.7786,35763542,SRB,00,Kragujevac,24.135.139.8,,check_this_box_if_there_is_text_in_the_photo,8,cf_internal,Philadelphia,USA,4/25/2016 04:46:53,1968307501,76.99.58.169,PA,4/25/2016 04:42:59,false,0.95,939573147,37461963,,,yes,,,"What a whisper, what a delight!
I feel  a glint of the stars
Invading me
Surrounding me

What a sound so clear
what a lament
And on passing my hands
through the naked body
I feel the spring
vibrate
And strike a cry",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231882,4/26/2016 21:38:41,1969630852,4/26/2016 21:37:01,false,elite,0.8844,37275192,SRB,00,Belgrade,109.92.154.144,,check_this_box_if_there_is_text_in_the_photo,3,cf_internal,Philadelphia,USA,4/25/2016 04:46:53,1968307501,76.99.58.169,PA,4/25/2016 04:42:59,false,0.95,939573147,37461963,,,yes,,,"What a whisper, what a delight!
I feel  a glint of the stars
Invading me
Surrounding me

What a sound so clear
what a lament
And on passing my hands
through the naked body
I feel the spring
vibrate
And strike a cry",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231882,4/26/2016 21:39:51,1969631647,4/26/2016 21:38:19,false,clixsense,0.872,32175836,PER,15,Lima,179.7.84.68,,check_this_box_if_there_is_text_in_the_photo,9,cf_internal,Philadelphia,USA,4/25/2016 04:46:53,1968307501,76.99.58.169,PA,4/25/2016 04:42:59,false,0.95,939573147,37461963,,,yes,,,"What a whisper, what a delight!
I feel  a glint of the stars
Invading me
Surrounding me

What a sound so clear
what a lament
And on passing my hands
through the naked body
I feel the spring
vibrate
And strike a cry",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231883,4/26/2016 21:07:31,1969609158,4/26/2016 21:06:47,false,instagc,0.8915,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,cf_internal,Philadelphia,USA,4/25/2016 07:03:03,1968346532,68.180.100.29,PA,4/25/2016 06:34:08,false,1.0,939573147,36415105,,,yes,,,"That whisper, how delicate!
I feel a glow of stars
invading me
surrounding me

That sound so clear,
that I regret
And passing my hands
across its naked body
I feel it jump
vibrates
and give a shout.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231883,4/26/2016 21:07:46,1969609341,4/26/2016 21:06:53,false,clixsense,0.679,33827460,VEN,25,Caracas,190.201.140.81,,,,cf_internal,Philadelphia,USA,4/25/2016 07:03:03,1968346532,68.180.100.29,PA,4/25/2016 06:34:08,false,1.0,939573147,36415105,,,yes,,,"That whisper, how delicate!
I feel a glow of stars
invading me
surrounding me

That sound so clear,
that I regret
And passing my hands
across its naked body
I feel it jump
vibrates
and give a shout.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231883,4/26/2016 21:20:33,1969619170,4/26/2016 21:06:45,false,neodev,0.7786,35763542,SRB,00,Kragujevac,24.135.139.8,,check_this_box_if_there_is_text_in_the_photo,8,cf_internal,Philadelphia,USA,4/25/2016 07:03:03,1968346532,68.180.100.29,PA,4/25/2016 06:34:08,false,1.0,939573147,36415105,,,yes,,,"That whisper, how delicate!
I feel a glow of stars
invading me
surrounding me

That sound so clear,
that I regret
And passing my hands
across its naked body
I feel it jump
vibrates
and give a shout.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231883,4/26/2016 21:38:41,1969630846,4/26/2016 21:37:01,false,elite,0.8844,37275192,SRB,00,Belgrade,109.92.154.144,,check_this_box_if_there_is_text_in_the_photo,2,cf_internal,Philadelphia,USA,4/25/2016 07:03:03,1968346532,68.180.100.29,PA,4/25/2016 06:34:08,false,1.0,939573147,36415105,,,yes,,,"That whisper, how delicate!
I feel a glow of stars
invading me
surrounding me

That sound so clear,
that I regret
And passing my hands
across its naked body
I feel it jump
vibrates
and give a shout.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231883,4/26/2016 21:39:51,1969631649,4/26/2016 21:38:19,false,clixsense,0.872,32175836,PER,15,Lima,179.7.84.68,,check_this_box_if_there_is_text_in_the_photo,7,cf_internal,Philadelphia,USA,4/25/2016 07:03:03,1968346532,68.180.100.29,PA,4/25/2016 06:34:08,false,1.0,939573147,36415105,,,yes,,,"That whisper, how delicate!
I feel a glow of stars
invading me
surrounding me

That sound so clear,
that I regret
And passing my hands
across its naked body
I feel it jump
vibrates
and give a shout.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231884,4/26/2016 20:58:10,1969602714,4/26/2016 20:58:00,false,neodev,1.0,34712671,MEX,14,Guadalajara,189.169.26.237,,,,cf_internal,Philadelphia,USA,4/25/2016 14:16:40,1968488078,158.130.236.36,PA,4/25/2016 14:13:53,false,0.9583,939573147,37362904,,,yes,,,"My Guitar

What a whisper, how delicious!
I feel a glow from the stars
Invading me
Enveloping me

What a clear sound, what regret.
Passing my hands over her naked body
I feel that she bounces
vibrates
and yells.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231884,4/26/2016 20:59:29,1969603499,4/26/2016 20:57:42,false,neodev,0.8075,35926201,VEN,"","",190.77.253.97,,check_this_box_if_there_is_text_in_the_photo,10,cf_internal,Philadelphia,USA,4/25/2016 14:16:40,1968488078,158.130.236.36,PA,4/25/2016 14:13:53,false,0.9583,939573147,37362904,,,yes,,,"My Guitar

What a whisper, how delicious!
I feel a glow from the stars
Invading me
Enveloping me

What a clear sound, what regret.
Passing my hands over her naked body
I feel that she bounces
vibrates
and yells.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
941231884,4/26/2016 20:59:32,1969603521,4/26/2016 20:57:39,false,neodev,0.8792,11075499,VEN,20,San Cristóbal,190.199.125.160,,check_this_box_if_there_is_text_in_the_photo,9,cf_internal,Philadelphia,USA,4/25/2016 14:16:40,1968488078,158.130.236.36,PA,4/25/2016 14:13:53,false,0.9583,939573147,37362904,,,yes,,,"My Guitar

What a whisper, how delicious!
I feel a glow from the stars
Invading me
Enveloping me

What a clear sound, what regret.
Passing my hands over her naked body
I feel that she bounces
vibrates
and yells.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/A_girl's_poems/A_girl's_poems_2.jpg
